Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked
1087,Widget A,Toys,Warehouse 3,Aisle 3,50.0,28.08583858764187,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1372,Gadget Y,Furniture,Warehouse 2,Aisle 1,200.0,49.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1099,Widget A,Electronics,Warehouse 2,Aisle 5,300.0,49.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1871,Widget B,Clothing,Warehouse 2,Aisle 2,100.0,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1663,Widget A,Furniture,Warehouse 2,Aisle 5,50.0,49.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1130,Widget C,Toys,Warehouse 1,Aisle 5,300.0,9.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1661,Widget A,Clothing,Warehouse 2,Aisle 1,50.0,49.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1308,Gadget Y,Clothing,Warehouse 1,Aisle 1,300.0,28.08583858764187,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1769,Gadget Z,Toys,Warehouse 1,Aisle 1,200.0,29.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1343,Gadget X,Furniture,Warehouse 2,Aisle 4,100.0,49.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1491,Widget A,Electronics,Warehouse 1,Aisle 5,100.0,19.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1413,Gadget Y,Electronics,Warehouse 3,Aisle 3,150.0,9.99,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1805,Gadget Y,Furniture,Warehouse 2,Aisle 2,300.0,9.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1385,Gadget Z,Clothing,Warehouse 1,Aisle 4,50.0,19.99,Supplier B,In Stock,2024-06-17 12:40:01.374181
1191,Widget C,Clothing,Warehouse 2,Aisle 3,100.0,19.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1955,Gadget Y,Clothing,Warehouse 2,Aisle 5,100.0,49.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1276,Gadget Y,Clothing,Warehouse 2,Aisle 1,161.40142517814726,19.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1160,Gadget Y,Furniture,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1459,Gadget Y,Clothing,Warehouse 3,Aisle 2,100.0,28.08583858764187,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1313,Widget B,Toys,Warehouse 3,Aisle 4,300.0,19.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1021,Widget B,Clothing,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,Low Stock,2023-04-25 00:00:00.000000
1252,Widget C,Electronics,Warehouse 2,Aisle 2,100.0,29.99,Supplier D,In Stock,2023-01-15 00:00:00.000000
1747,Widget A,Clothing,Warehouse 1,Aisle 3,200.0,9.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1856,Gadget Y,Furniture,Warehouse 1,Aisle 3,50.0,9.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1560,Gadget Z,Electronics,Warehouse 1,Aisle 4,150.0,49.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1474,Widget A,Furniture,Warehouse 2,Aisle 4,200.0,29.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1058,Gadget Z,Furniture,Warehouse 1,Aisle 1,150.0,28.08583858764187,Supplier C,In Stock,2023-01-15 00:00:00.000000
1510,Widget A,Electronics,Warehouse 2,Aisle 3,200.0,28.08583858764187,Supplier D,In Stock,2024-06-17 12:40:01.374181
1681,Widget C,Furniture,Warehouse 1,Aisle 2,50.0,29.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1475,Gadget Y,Furniture,Warehouse 3,Aisle 3,50.0,28.08583858764187,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1699,Gadget Y,Clothing,Warehouse 1,Aisle 1,161.40142517814726,9.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1975,Gadget X,Toys,Warehouse 1,Aisle 4,300.0,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1782,Gadget Z,Furniture,Warehouse 3,Aisle 4,200.0,28.08583858764187,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1189,Widget A,Furniture,Warehouse 2,Aisle 1,161.40142517814726,29.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1957,Widget A,Furniture,Warehouse 2,Aisle 2,200.0,29.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1686,Widget B,Clothing,Warehouse 1,Aisle 4,161.40142517814726,28.08583858764187,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1957,Gadget X,Toys,Warehouse 3,Aisle 5,50.0,19.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1562,Widget B,Electronics,Warehouse 2,Aisle 4,150.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1875,Widget B,Clothing,Warehouse 1,Aisle 5,161.40142517814726,49.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1566,Widget B,Clothing,Warehouse 3,Aisle 1,200.0,49.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1243,Gadget Z,Toys,Warehouse 2,Aisle 1,200.0,9.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1831,Gadget Z,Toys,Warehouse 2,Aisle 4,300.0,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1504,Widget C,Clothing,Warehouse 3,Aisle 3,50.0,19.99,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1130,Widget C,Electronics,Warehouse 3,Aisle 5,200.0,9.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1484,Widget B,Clothing,Warehouse 3,Aisle 2,100.0,28.08583858764187,Supplier C,In Stock,2022-12-20 00:00:00.000000
1818,Gadget X,Toys,Warehouse 3,Aisle 4,150.0,29.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1646,Widget A,Electronics,Warehouse 1,Aisle 2,161.40142517814726,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1020,Gadget Z,Toys,Warehouse 3,Aisle 4,300.0,19.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1840,Gadget X,Electronics,Warehouse 2,Aisle 3,150.0,49.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1166,Gadget Y,Furniture,Warehouse 2,Aisle 3,50.0,29.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1273,Gadget Z,Toys,Warehouse 1,Aisle 3,300.0,28.08583858764187,Supplier A,In Stock,2023-04-25 00:00:00.000000
1387,Gadget Z,Toys,Warehouse 2,Aisle 3,161.40142517814726,29.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1600,Widget C,Clothing,Warehouse 2,Aisle 1,161.40142517814726,29.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1315,Widget A,Toys,Warehouse 3,Aisle 1,100.0,49.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1013,Widget A,Toys,Warehouse 2,Aisle 5,50.0,19.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1241,Gadget Y,Furniture,Warehouse 1,Aisle 2,300.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1776,Gadget Y,Toys,Warehouse 3,Aisle 4,300.0,49.99,Supplier C,Out of Stock,2023-03-05 00:00:00.000000
1345,Gadget Z,Furniture,Warehouse 3,Aisle 4,200.0,19.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1564,Widget B,Furniture,Warehouse 1,Aisle 1,100.0,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1897,Widget C,Furniture,Warehouse 3,Aisle 4,100.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1339,Widget C,Furniture,Warehouse 3,Aisle 1,300.0,9.99,Supplier B,In Stock,2023-03-05 00:00:00.000000
1091,Gadget Z,Electronics,Warehouse 1,Aisle 5,300.0,49.99,Supplier A,Out of Stock,2023-01-15 00:00:00.000000
1366,Gadget X,Clothing,Warehouse 3,Aisle 2,150.0,19.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1955,Widget B,Electronics,Warehouse 1,Aisle 5,150.0,29.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1454,Gadget Z,Toys,Warehouse 1,Aisle 3,150.0,28.08583858764187,Supplier C,In Stock,2024-06-17 12:40:01.374181
1427,Widget B,Electronics,Warehouse 2,Aisle 3,100.0,19.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1508,Widget B,Electronics,Warehouse 2,Aisle 3,200.0,49.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1775,Widget B,Toys,Warehouse 3,Aisle 5,161.40142517814726,9.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1942,Gadget Z,Toys,Warehouse 3,Aisle 4,150.0,28.08583858764187,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1034,Widget C,Toys,Warehouse 1,Aisle 2,200.0,19.99,Supplier C,Out of Stock,2023-03-05 00:00:00.000000
1205,Widget C,Electronics,Warehouse 3,Aisle 3,50.0,19.99,Supplier A,Low Stock,2023-03-05 00:00:00.000000
1080,Widget B,Electronics,Warehouse 1,Aisle 3,150.0,19.99,Supplier C,In Stock,2023-03-05 00:00:00.000000
1931,Gadget X,Toys,Warehouse 1,Aisle 3,161.40142517814726,49.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1561,Widget A,Clothing,Warehouse 3,Aisle 2,50.0,49.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1871,Gadget Z,Clothing,Warehouse 1,Aisle 3,50.0,49.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1387,Widget A,Furniture,Warehouse 2,Aisle 2,161.40142517814726,29.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1001,Gadget X,Toys,Warehouse 3,Aisle 3,150.0,19.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1389,Gadget Z,Furniture,Warehouse 2,Aisle 5,100.0,28.08583858764187,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1565,Widget B,Clothing,Warehouse 3,Aisle 5,161.40142517814726,49.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1105,Widget C,Furniture,Warehouse 1,Aisle 2,161.40142517814726,49.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1771,Widget A,Toys,Warehouse 3,Aisle 5,161.40142517814726,19.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1821,Gadget Y,Toys,Warehouse 2,Aisle 2,50.0,49.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1476,Gadget Y,Toys,Warehouse 1,Aisle 5,200.0,29.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1702,Gadget X,Electronics,Warehouse 3,Aisle 5,100.0,29.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1401,Widget B,Furniture,Warehouse 3,Aisle 2,150.0,49.99,Supplier D,In Stock,2024-06-17 12:40:01.374181
1729,Widget A,Clothing,Warehouse 3,Aisle 4,150.0,19.99,Supplier A,In Stock,2023-04-25 00:00:00.000000
1555,Widget B,Clothing,Warehouse 2,Aisle 5,200.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1161,Widget A,Clothing,Warehouse 2,Aisle 3,161.40142517814726,19.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1201,Gadget X,Electronics,Warehouse 3,Aisle 4,100.0,9.99,Supplier C,In Stock,2024-06-17 12:40:01.374181
1957,Gadget X,Electronics,Warehouse 1,Aisle 2,150.0,49.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1995,Gadget Y,Toys,Warehouse 1,Aisle 4,300.0,19.99,Supplier D,Out of Stock,2024-06-17 12:40:01.374181
1269,Widget B,Clothing,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1862,Gadget Z,Electronics,Warehouse 1,Aisle 1,161.40142517814726,28.08583858764187,Supplier D,In Stock,2022-12-20 00:00:00.000000
1815,Gadget Y,Toys,Warehouse 2,Aisle 5,300.0,28.08583858764187,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1270,Widget B,Clothing,Warehouse 3,Aisle 5,200.0,19.99,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1455,Gadget Y,Furniture,Warehouse 2,Aisle 3,100.0,28.08583858764187,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1461,Gadget Z,Toys,Warehouse 2,Aisle 4,200.0,28.08583858764187,Supplier B,In Stock,2023-01-15 00:00:00.000000
1726,Widget C,Electronics,Warehouse 3,Aisle 1,200.0,9.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1251,Widget C,Electronics,Warehouse 1,Aisle 5,100.0,29.99,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1701,Widget C,Toys,Warehouse 2,Aisle 4,100.0,29.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1295,Widget C,Toys,Warehouse 2,Aisle 5,150.0,9.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1724,Widget A,Electronics,Warehouse 3,Aisle 5,150.0,9.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1719,Widget C,Furniture,Warehouse 1,Aisle 1,100.0,28.08583858764187,Supplier C,Out of Stock,2022-12-20 00:00:00.000000
1748,Gadget Z,Clothing,Warehouse 2,Aisle 1,300.0,49.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1337,Gadget X,Furniture,Warehouse 3,Aisle 5,50.0,28.08583858764187,Supplier B,Out of Stock,2023-04-25 00:00:00.000000
1878,Gadget X,Toys,Warehouse 2,Aisle 2,150.0,9.99,Supplier D,In Stock,2022-12-20 00:00:00.000000
1052,Widget A,Furniture,Warehouse 3,Aisle 5,50.0,29.99,Supplier C,Low Stock,2023-03-05 00:00:00.000000
1791,Widget C,Electronics,Warehouse 1,Aisle 5,300.0,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1921,Widget C,Toys,Warehouse 1,Aisle 3,100.0,49.99,Supplier C,In Stock,2023-04-25 00:00:00.000000
1216,Widget C,Clothing,Warehouse 1,Aisle 3,300.0,28.08583858764187,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1763,Gadget Y,Electronics,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1187,Widget B,Electronics,Warehouse 2,Aisle 2,200.0,28.08583858764187,Supplier C,In Stock,2023-04-25 00:00:00.000000
1379,Gadget Y,Clothing,Warehouse 2,Aisle 2,100.0,9.99,Supplier A,In Stock,2023-04-25 00:00:00.000000
1492,Widget B,Clothing,Warehouse 1,Aisle 5,161.40142517814726,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1040,Widget C,Furniture,Warehouse 1,Aisle 3,50.0,29.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1156,Widget C,Toys,Warehouse 1,Aisle 2,300.0,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1014,Gadget Y,Clothing,Warehouse 2,Aisle 1,100.0,19.99,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1812,Gadget Y,Clothing,Warehouse 1,Aisle 5,300.0,9.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1064,Widget B,Toys,Warehouse 1,Aisle 4,100.0,28.08583858764187,Supplier A,In Stock,2022-12-20 00:00:00.000000
1856,Gadget X,Clothing,Warehouse 1,Aisle 5,150.0,9.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1838,Widget B,Clothing,Warehouse 3,Aisle 4,150.0,9.99,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1520,Gadget Y,Furniture,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1343,Gadget Z,Electronics,Warehouse 3,Aisle 4,300.0,28.08583858764187,Supplier D,Out of Stock,2023-04-25 00:00:00.000000
1128,Gadget Y,Electronics,Warehouse 3,Aisle 3,161.40142517814726,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1647,Gadget Z,Electronics,Warehouse 1,Aisle 1,150.0,49.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1471,Widget A,Electronics,Warehouse 3,Aisle 4,100.0,29.99,Supplier A,Low Stock,2023-01-15 00:00:00.000000
1062,Gadget Y,Clothing,Warehouse 1,Aisle 5,150.0,9.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1138,Widget A,Toys,Warehouse 2,Aisle 3,200.0,29.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1498,Gadget X,Toys,Warehouse 2,Aisle 5,150.0,19.99,Supplier C,Low Stock,2023-01-15 00:00:00.000000
1592,Widget B,Furniture,Warehouse 2,Aisle 2,300.0,49.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1391,Gadget Z,Furniture,Warehouse 2,Aisle 3,161.40142517814726,9.99,Supplier B,In Stock,2022-12-20 00:00:00.000000
1674,Widget B,Clothing,Warehouse 3,Aisle 4,200.0,19.99,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1418,Widget A,Toys,Warehouse 1,Aisle 3,300.0,19.99,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1288,Gadget Z,Toys,Warehouse 1,Aisle 5,300.0,9.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
1378,Widget B,Electronics,Warehouse 1,Aisle 1,300.0,19.99,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1772,Gadget Y,Clothing,Warehouse 2,Aisle 3,100.0,9.99,Supplier B,Out of Stock,2022-12-20 00:00:00.000000
1489,Widget C,Clothing,Warehouse 2,Aisle 4,300.0,9.99,Supplier C,In Stock,2023-01-15 00:00:00.000000
1230,Widget A,Electronics,Warehouse 1,Aisle 2,100.0,28.08583858764187,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1040,Widget B,Clothing,Warehouse 2,Aisle 1,300.0,29.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1027,Widget A,Clothing,Warehouse 1,Aisle 2,50.0,19.99,Supplier C,Low Stock,2022-12-20 00:00:00.000000
1134,Widget A,Furniture,Warehouse 1,Aisle 3,200.0,19.99,Supplier D,Out of Stock,2023-03-05 00:00:00.000000
1200,Gadget Z,Toys,Warehouse 1,Aisle 5,50.0,28.08583858764187,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1839,Gadget Z,Clothing,Warehouse 1,Aisle 5,300.0,28.08583858764187,Supplier A,Out of Stock,2024-06-17 12:40:01.374181
1779,Widget C,Furniture,Warehouse 1,Aisle 4,200.0,28.08583858764187,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1929,Gadget Y,Toys,Warehouse 1,Aisle 5,200.0,49.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1032,Widget A,Electronics,Warehouse 1,Aisle 1,161.40142517814726,49.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1047,Widget B,Furniture,Warehouse 2,Aisle 5,50.0,49.99,Supplier C,Out of Stock,2023-04-25 00:00:00.000000
1502,Gadget X,Furniture,Warehouse 1,Aisle 4,161.40142517814726,9.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1406,Widget A,Toys,Warehouse 1,Aisle 3,200.0,19.99,Supplier B,Low Stock,2022-12-20 00:00:00.000000
1573,Widget A,Electronics,Warehouse 2,Aisle 3,100.0,29.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1727,Widget C,Furniture,Warehouse 2,Aisle 5,200.0,9.99,Supplier A,In Stock,2024-06-17 12:40:01.374181
1804,Gadget Y,Clothing,Warehouse 2,Aisle 2,161.40142517814726,19.99,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1098,Gadget X,Clothing,Warehouse 1,Aisle 3,50.0,19.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1683,Gadget Z,Clothing,Warehouse 3,Aisle 5,300.0,28.08583858764187,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1871,Gadget Z,Electronics,Warehouse 3,Aisle 4,300.0,28.08583858764187,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1725,Widget B,Furniture,Warehouse 2,Aisle 5,50.0,9.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1986,Gadget X,Clothing,Warehouse 3,Aisle 3,300.0,28.08583858764187,Supplier D,In Stock,2022-12-20 00:00:00.000000
1546,Gadget Z,Electronics,Warehouse 2,Aisle 4,300.0,19.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1960,Widget B,Clothing,Warehouse 1,Aisle 5,161.40142517814726,28.08583858764187,Supplier A,Out of Stock,2022-12-20 00:00:00.000000
1738,Gadget Y,Toys,Warehouse 3,Aisle 1,50.0,49.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1612,Widget B,Furniture,Warehouse 1,Aisle 4,150.0,28.08583858764187,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1942,Gadget Z,Furniture,Warehouse 3,Aisle 1,100.0,19.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1461,Widget C,Electronics,Warehouse 1,Aisle 2,100.0,9.99,Supplier A,Low Stock,2022-12-20 00:00:00.000000
1642,Widget C,Electronics,Warehouse 3,Aisle 4,300.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1768,Widget C,Furniture,Warehouse 1,Aisle 1,100.0,28.08583858764187,Supplier B,Low Stock,2023-01-15 00:00:00.000000
1004,Gadget Z,Clothing,Warehouse 1,Aisle 3,50.0,19.99,Supplier B,Out of Stock,2024-06-17 12:40:01.374181
1217,Widget C,Clothing,Warehouse 3,Aisle 3,50.0,29.99,Supplier D,Low Stock,2024-06-17 12:40:01.374181
1502,Gadget X,Toys,Warehouse 1,Aisle 2,200.0,29.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1766,Gadget Y,Clothing,Warehouse 1,Aisle 4,200.0,49.99,Supplier C,Out of Stock,2023-01-15 00:00:00.000000
1397,Widget B,Electronics,Warehouse 1,Aisle 4,100.0,29.99,Supplier A,In Stock,2023-03-05 00:00:00.000000
1870,Widget B,Electronics,Warehouse 3,Aisle 4,150.0,19.99,Supplier D,Low Stock,2023-03-05 00:00:00.000000
1794,Gadget Z,Clothing,Warehouse 3,Aisle 2,200.0,19.99,Supplier B,In Stock,2023-04-25 00:00:00.000000
1392,Widget C,Electronics,Warehouse 1,Aisle 4,200.0,28.08583858764187,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1206,Widget C,Furniture,Warehouse 1,Aisle 3,50.0,28.08583858764187,Supplier B,Low Stock,2024-06-17 12:40:01.374181
1014,Widget A,Furniture,Warehouse 3,Aisle 1,150.0,28.08583858764187,Supplier D,Out of Stock,2023-01-15 00:00:00.000000
1857,Gadget Y,Clothing,Warehouse 3,Aisle 3,300.0,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1553,Gadget X,Furniture,Warehouse 1,Aisle 3,100.0,29.99,Supplier C,Low Stock,2023-04-25 00:00:00.000000
1891,Widget B,Furniture,Warehouse 1,Aisle 1,200.0,49.99,Supplier B,Out of Stock,2023-01-15 00:00:00.000000
1460,Widget A,Toys,Warehouse 1,Aisle 3,150.0,28.08583858764187,Supplier B,In Stock,2024-06-17 12:40:01.374181
1690,Widget A,Toys,Warehouse 2,Aisle 2,150.0,9.99,Supplier B,Out of Stock,2023-03-05 00:00:00.000000
1574,Gadget Z,Furniture,Warehouse 3,Aisle 1,100.0,49.99,Supplier A,Out of Stock,2023-04-25 00:00:00.000000
1863,Widget B,Clothing,Warehouse 2,Aisle 3,150.0,9.99,Supplier C,In Stock,2022-12-20 00:00:00.000000
1742,Gadget Z,Toys,Warehouse 3,Aisle 5,150.0,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1240,Gadget X,Electronics,Warehouse 3,Aisle 3,150.0,49.99,Supplier A,Low Stock,2023-04-25 00:00:00.000000
1563,Widget A,Electronics,Warehouse 3,Aisle 2,200.0,49.99,Supplier A,In Stock,2023-01-15 00:00:00.000000
1095,Widget A,Electronics,Warehouse 3,Aisle 4,100.0,19.99,Supplier D,Low Stock,2022-12-20 00:00:00.000000
1899,Gadget Y,Clothing,Warehouse 3,Aisle 3,150.0,29.99,Supplier D,In Stock,2023-04-25 00:00:00.000000
1733,Gadget X,Furniture,Warehouse 3,Aisle 4,150.0,29.99,Supplier D,Low Stock,2023-04-25 00:00:00.000000
1484,Widget A,Electronics,Warehouse 3,Aisle 5,200.0,49.99,Supplier C,Low Stock,2024-06-17 12:40:01.374181
1406,Gadget X,Clothing,Warehouse 2,Aisle 3,100.0,29.99,Supplier A,Out of Stock,2023-03-05 00:00:00.000000
1230,Widget B,Toys,Warehouse 1,Aisle 1,50.0,49.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1748,Widget C,Furniture,Warehouse 1,Aisle 4,200.0,19.99,Supplier D,Out of Stock,2022-12-20 00:00:00.000000
1654,Widget A,Toys,Warehouse 2,Aisle 5,100.0,49.99,Supplier A,In Stock,2023-04-25 00:00:00.000000
1170,Gadget Y,Clothing,Warehouse 2,Aisle 1,150.0,29.99,Supplier A,Low Stock,2024-06-17 12:40:01.374181
1540,Widget B,Electronics,Warehouse 2,Aisle 1,100.0,29.99,Supplier B,Low Stock,2023-03-05 00:00:00.000000
1035,Gadget X,Electronics,Warehouse 2,Aisle 1,100.0,49.99,Supplier A,In Stock,2022-12-20 00:00:00.000000
1524,Gadget Z,Clothing,Warehouse 3,Aisle 1,300.0,49.99,Supplier B,In Stock,2023-01-15 00:00:00.000000
